run_id,finding_id,car_id,car_chassis,car_display_name,car_slug,subcategory_id,subcategory_code,subcategory_name,realoem_diagram_id,realoem_diagram_url,realoem_part_count,our_part_count,parts_backfilled,status,inserted_part_numbers,created_at
40,74807,219,G30,G30 530iX B46,g30-530ix-b46-58529,697645,36_2685,"Balance weight, zinc",36_2685,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=36_2685,31,31,0,clean,,2026-05-03T02:06:59.336Z
40,74808,219,G30,G30 530iX B46,g30-530ix-b46-58529,697649,36_2605,Valve caps,36_2605,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=36_2605,5,5,0,clean,,2026-05-03T02:07:13.275Z
40,74809,219,G30,G30 530iX B46,g30-530ix-b46-58529,1224193,36_2296,SUMMER TIRES,36_2296,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=36_2296,12,0,12,backfilled,36122459464|36122459463|36122412792|36122412793|36122475064|36122475065|36122408784|34112289348|36122410019|36122410106|36122412826|36122420469,2026-05-03T02:07:13.313Z
40,74810,219,G30,G30 530iX B46,g30-530ix-b46-58529,697700,41_2511,"Side panel, front",41_2511,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2511,9,9,0,clean,,2026-05-03T02:07:18.179Z
40,74811,219,G30,G30 530iX B46,g30-530ix-b46-58529,697692,41_2616,Body skeleton,41_2616,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2616,4,7,1,backfilled,51719636310,2026-05-03T02:07:18.253Z
40,74812,219,G30,G30 530iX B46,g30-530ix-b46-58529,697697,41_2513,Front body bracket,41_2513,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2513,7,7,0,clean,,2026-05-03T02:07:18.937Z
40,74813,219,G30,G30 530iX B46,g30-530ix-b46-58529,697695,41_2515,Splash wall parts,41_2515,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2515,14,14,0,clean,,2026-05-03T02:07:20.137Z
40,74814,219,G30,G30 530iX B46,g30-530ix-b46-58529,697694,41_2614,Wheelhouse / engine support,41_2614,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2614,53,55,1,backfilled,51719636310,2026-05-03T02:07:22.635Z
40,74815,219,G30,G30 530iX B46,g30-530ix-b46-58529,697708,41_2636,"Cavity shielding, side frame",41_2636,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2636,28,28,0,clean,,2026-05-03T02:07:23.035Z
40,74816,219,G30,G30 530iX B46,g30-530ix-b46-58529,1224195,41_2588,"BODYWORK ADDITIONS, MOUNTED PARTS",41_2588,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2588,30,0,30,backfilled,07146989354|07147116813|07147133425|07147133779|07147182215|07147209624|07147266043|07147305206|07147378277|07147446052|07147446053|07147446118|07147446125|07147941928|07148497787|07148497788|07149121638|07149146352|07149170605|07149222648|07149265198|07149388521|11139178450|13328506195|16117749583|41009880323|41128266111|41248185432|41318412638|52208144414,2026-05-03T02:07:23.235Z
40,74817,219,G30,G30 530iX B46,g30-530ix-b46-58529,1224194,36_2297,WINTER TIRES,36_2297,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=36_2297,12,0,12,backfilled,36122410129|36122461648|36122461730|34112289348|36122413000|36122447417|36122410127|36122450952|36122410289|36122447421|36122447767|36122454413,2026-05-03T02:07:23.535Z
40,74818,219,G30,G30 530iX B46,g30-530ix-b46-58529,697705,41_2638,Partition trunk / Floor parts,41_2638,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2638,21,23,0,clean,,2026-05-03T02:07:32.835Z
40,74819,219,G30,G30 530iX B46,g30-530ix-b46-58529,697698,41_2637,"Side frame, inner",41_2637,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2637,10,10,0,clean,,2026-05-03T02:07:32.836Z
40,74820,219,G30,G30 530iX B46,g30-530ix-b46-58529,697704,41_2654,Side frame,41_2654,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2654,27,30,1,backfilled,07147336362|07148499258|41007437431|41007437432|41007437463|41007437464|41007437467|41007437468|41007437471|41007437472|41007437475|41007437476|41007437477|41007437478|41007437485|41007437486|41007437505|41007437506|41007437619|41007437620|41007469619|41007469620|41007476193|41007476194|41217421799|41217421800,2026-05-03T02:07:38.636Z
40,74821,219,G30,G30 530iX B46,g30-530ix-b46-58529,697706,41_2652,Rear wheelhouse / floor parts,41_2652,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2652,33,33,0,clean,,2026-05-03T02:07:44.835Z
40,74822,219,G30,G30 530iX B46,g30-530ix-b46-58529,697699,41_2653,Mounting parts for trunk floor panel,41_2653,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2653,29,33,0,clean,,2026-05-03T02:07:45.534Z
40,74823,219,G30,G30 530iX B46,g30-530ix-b46-58529,697710,41_2528,Side panel / tail trim,41_2528,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2528,20,22,1,backfilled,07147336362,2026-05-03T02:07:45.535Z
40,74824,219,G30,G30 530iX B46,g30-530ix-b46-58529,697712,41_2508,Roof,41_2508,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2508,13,14,0,clean,,2026-05-03T02:07:53.536Z
40,74825,219,G30,G30 530iX B46,g30-530ix-b46-58529,697711,41_2683,Fill-in flap,41_2683,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2683,2,3,0,clean,,2026-05-03T02:07:54.144Z
40,74826,219,G30,G30 530iX B46,g30-530ix-b46-58529,697691,41_2573,Bonnet  /  mounted parts,41_2573,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2573,25,29,1,backfilled,07149302543,2026-05-03T02:07:59.309Z
40,74827,219,G30,G30 530iX B46,g30-530ix-b46-58529,697709,41_2509,Front door-hinge / door brake,41_2509,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2509,13,14,1,backfilled,07148846530,2026-05-03T02:07:59.383Z
40,74828,219,G30,G30 530iX B46,g30-530ix-b46-58529,697696,41_2700,Activity key,41_2700,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2700,3,3,0,clean,,2026-05-03T02:08:05.439Z
40,74829,219,G30,G30 530iX B46,g30-530ix-b46-58529,697701,41_2510,Rear door - hinge / door brake,41_2510,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2510,13,15,1,backfilled,07148846530,2026-05-03T02:08:05.478Z
40,74830,219,G30,G30 530iX B46,g30-530ix-b46-58529,1224196,41_2571,HOOD SEALS,41_2571,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2571,15,0,15,backfilled,07147446452|07147469317|51118174185|51237162448|51247459026|51717048316|51767205140|51767347394|51767349599|51767349601|51767349602|51767349603|51767349604|51767349605|51767349606,2026-05-03T02:08:09.135Z
40,74831,219,G30,G30 530iX B46,g30-530ix-b46-58529,697713,41_2736,Single key locking system display key,41_2736,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2736,1,2,0,clean,,2026-05-03T02:08:09.836Z
40,74832,219,G30,G30 530iX B46,g30-530ix-b46-58529,697714,41_2722,One-key locking,41_2722,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2722,1,1,1,backfilled,51217417648,2026-05-03T02:08:12.036Z
40,74833,219,G30,G30 530iX B46,g30-530ix-b46-58529,697704,41_2654,Side frame,41_2655,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_2655,25,31,25,backfilled,07147336362|07148499258|41007437431|41007437432|41007437463|41007437464|41007437467|41007437468|41007437471|41007437472|41007437475|41007437476|41007437477|41007437478|41007437485|41007437486|41007437505|41007437506|41007437619|41007437620|41007469619|41007469620|41007476193|41007476194|41217421799|41217421800,2026-05-03T02:08:16.836Z
40,74834,219,G30,G30 530iX B46,g30-530ix-b46-58529,697702,41_3184,Radio remote control  /  set with BDC,41_3406,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=41_3406,2,24,0,clean,51212470844,2026-05-03T02:08:17.134Z
