run_id,finding_id,car_id,car_chassis,car_display_name,car_slug,subcategory_id,subcategory_code,subcategory_name,realoem_diagram_id,realoem_diagram_url,realoem_part_count,our_part_count,parts_backfilled,status,inserted_part_numbers,created_at
38,60606,401,G30,G30 520dX,g30-520dx-59387,1221857,91_1516,"INDIVID. REAR PANEL,LEATHER COMFORT SEAT",91_1515,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=91_1515,1,2,1,backfilled,52107990871,2026-05-02T13:10:57.220Z
38,60607,401,G30,G30 520dX,g30-520dx-59387,1221855,91_1505,"INDIV. REAR DOOR TRIM PANEL,PART.LEATHER",91_1502,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=91_1502,2,9,2,backfilled,51417992977|51417992978,2026-05-02T13:11:11.620Z
38,60608,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,861241,51_4344,"Carrier, rear",03_3366,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_3366,23,26,1,backfilled,82792433206|51127386505|51127387334,2026-05-02T13:17:07.885Z
38,60609,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860938,03_4155,"Retrofit, alarm system",03_4155,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4155,1,1,0,clean,,2026-05-02T13:17:07.974Z
38,60610,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860942,03_5087,Retrofitting Apple CarPlay,03_5087,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5087,1,2,0,clean,,2026-05-02T13:17:10.133Z
38,60611,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860934,03_4989,BMW USB charger,03_4989,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4989,3,3,0,clean,,2026-05-02T13:17:10.136Z
38,60612,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860933,03_4999,USB adapter cable,03_5167,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5167,1,3,1,backfilled,61122470922,2026-05-02T13:17:13.480Z
38,60613,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860939,03_5248,Protective glass for touch display,03_5248,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5248,1,1,0,clean,,2026-05-02T13:17:17.420Z
38,60614,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,1221872,03_5136,"ACTIVATION CODE, RETROFIT, SDARS FOR RAM",03_5136,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5136,1,0,1,backfilled,65122473054,2026-05-02T13:17:18.020Z
38,60615,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860943,03_5284,Adapter cable kit,03_5284,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5284,0,0,0,parser_drift,,2026-05-02T13:17:18.022Z
38,60616,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,1221872,03_5136,"ACTIVATION CODE, RETROFIT, SDARS FOR RAM",03_5559,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5559,0,0,0,parser_drift,65122473054,2026-05-02T13:17:23.025Z
38,60617,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860945,03_5755,Retrofitting Android Auto,03_5755,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5755,0,0,0,parser_drift,,2026-05-02T13:17:27.121Z
38,60618,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860947,03_4279,BMW Advanced Car Eye 2.0,03_4279,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4279,6,9,0,clean,66212466960,2026-05-02T13:17:29.620Z
38,60619,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860957,03_4304,"BMW LA wheel M double spoke 664M - 19""",03_4304,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4304,1,3,0,clean,,2026-05-02T13:17:33.264Z
38,60620,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860947,03_4279,BMW Advanced Car Eye 2.0,03_5065,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5065,6,9,1,backfilled,66212466960,2026-05-02T13:17:34.220Z
38,60621,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860944,03_5522,BMW Advanced Car Eye 3.0  /  3.0 Pro,03_5522,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5522,2,20,0,clean,,2026-05-02T13:17:36.420Z
38,60622,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860954,03_4357,"BMW LM wheel cross-spoke 636 - 20""",03_4357,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4357,2,5,0,clean,36116874827|36116874828|36136890324|36136850834|36121116326|36141095389|36121120779|36106887147|36106887146|36106874842|36146872777|36146872776,2026-05-02T13:17:40.920Z
38,60623,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860956,03_4358,"BMW LA wheel M Perf. dbl sp. 669M-20""",03_4358,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4358,2,5,0,clean,,2026-05-02T13:17:42.320Z
38,60624,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860958,03_4940,Hub cap floating,03_4940,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4940,1,1,0,clean,,2026-05-02T13:17:49.221Z
38,60625,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860950,03_4873,"BMW LA wheel M Perf. dbl.sp. 786M - 19""",03_4873,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4873,1,2,0,clean,,2026-05-02T13:17:49.221Z
38,60626,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860948,03_5476,"BMW LA wheel M Perf. multi-sp.732M -20""",03_5476,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5476,1,1,0,clean,,2026-05-02T13:17:53.321Z
38,60627,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860952,03_5236,"BMW LA wheel V-spoke 635 - 19""",03_5236,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5236,1,2,0,clean,36118747405|36118747234|36118747406|36118747235|36112228660|36116863422|36116863423|36136890324|36136850834|36121116326|36141095389|36121120779|36106887147|36106887146|36106874842|36146872777|36146872776|36118747237|36118747236|36112228660,2026-05-02T13:17:57.521Z
38,60628,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860959,03_5964,Hub cap 50 years M,03_5964,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5964,0,0,0,parser_drift,,2026-05-02T13:18:00.321Z
38,60629,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860931,03_2877,Snow chains,03_2886,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_2886,1,1,0,clean,,2026-05-02T13:18:01.121Z
38,60630,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,1221873,03_4563,"WINTER WHEEL W.TIRE MULTI-SP.633 - 19""",03_4563,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4563,2,0,2,backfilled,36110049283|36110053502,2026-05-02T13:18:04.820Z
38,60631,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860969,03_4566,"Winter wheel with tyre W-spoke 632 - 18""",03_4566,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4566,1,4,0,clean,,2026-05-02T13:18:11.621Z
38,60632,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860972,03_4565,"Winter wheel with tyre V-spoke 684 - 18""",03_4565,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4565,1,2,0,clean,,2026-05-02T13:18:11.621Z
38,60633,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,1221874,03_4564,"WINTER WHEEL W.TIRE M DOUB.SP.664M-19""",03_4564,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4564,2,0,2,backfilled,36110048022|36110053503|36112462550|36112462551|36112462555,2026-05-02T13:18:15.122Z
38,60634,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860962,03_4568,"Winter wheel with tyre V-spoke 631 - 17""",03_4568,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4568,3,8,0,clean,,2026-05-02T13:18:19.820Z
38,60635,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,1221874,03_4564,"WINTER WHEEL W.TIRE M DOUB.SP.664M-19""",03_4908,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4908,1,2,1,backfilled,36110048022|36110053503|36112462550|36112462551|36112462555,2026-05-02T13:18:23.265Z
38,60636,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860967,03_4569,"Winter wheel with tyre V-spoke 618 - 17""",03_4569,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4569,2,7,0,clean,,2026-05-02T13:18:23.320Z
38,60637,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860965,03_5565,"Winter wheel with tyre V-spoke 635 - 19""",03_5565,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5565,0,0,0,parser_drift,,2026-05-02T13:18:29.722Z
38,60638,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,1221874,03_4564,"WINTER WHEEL W.TIRE M DOUB.SP.664M-19""",03_4909,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_4909,2,3,2,backfilled,36110048022|36110053503|36112462550|36112462551|36112462555,2026-05-02T13:18:33.433Z
38,60639,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,860963,03_5738,"Winter wheel w / tyre M Y-spoke 845M - 19""",03_5738,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=03_5738,0,0,0,parser_drift,,2026-05-02T13:18:34.195Z
38,60640,68,G30,G30 530iX B48D,g30-530ix-b48d-59861,861045,11_8130,Short Engine,11_7805,https://www.realoem.com/bmw/enUS/showparts?id=13BJ-USA-09-2019-G30N-BMW-530iX&diagId=11_7805,1,5,0,clean,,2026-05-02T13:18:36.420Z
