run_id,finding_id,car_id,car_chassis,car_display_name,car_slug,subcategory_id,subcategory_code,subcategory_name,realoem_diagram_id,realoem_diagram_url,realoem_part_count,our_part_count,parts_backfilled,status,inserted_part_numbers,created_at
37,53896,361,G30,G30 520dX B47,g30-520dx-b47-58524,1220812,01_1484,OWNER'S MANUAL G30,01_1484,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=01_1484,0,0,0,parser_drift,,2026-05-02T07:26:12.429Z
37,53897,361,G30,G30 520dX B47,g30-520dx-b47-58524,809869,01_1450,Owner's handbook NAV & infotainment,01_1614,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=01_1614,0,0,0,parser_drift,,2026-05-02T07:26:14.292Z
37,53898,361,G30,G30 520dX B47,g30-520dx-b47-58524,1220812,01_1484,OWNER'S MANUAL G30,01_1824,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=01_1824,0,0,0,parser_drift,,2026-05-02T07:26:14.524Z
37,53899,361,G30,G30 520dX B47,g30-520dx-b47-58524,809873,01_0657,Supp. Owner's Manual officials utility,01_1673,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=01_1673,0,0,0,parser_drift,,2026-05-02T07:26:15.296Z
37,53900,361,G30,G30 520dX B47,g30-520dx-b47-58524,809864,01_1466,Logbook slipcase BMW,01_1825,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=01_1825,0,0,0,parser_drift,,2026-05-02T07:26:15.997Z
37,53901,361,G30,G30 520dX B47,g30-520dx-b47-58524,809877,01_1154,EC conformity certificate,01_1154,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=01_1154,23,23,0,clean,,2026-05-02T07:26:17.648Z
37,53902,361,G30,G30 520dX B47,g30-520dx-b47-58524,809878,01_1597,License texts BMW,01_1828,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=01_1828,1,2,1,backfilled,01402629576,2026-05-02T07:26:19.255Z
37,53903,361,G30,G30 520dX B47,g30-520dx-b47-58524,809880,02_0130,"Service, engine oil  /  inspection",02_0314,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=02_0314,16,25,0,clean,,2026-05-02T07:26:19.307Z
37,53904,361,G30,G30 520dX B47,g30-520dx-b47-58524,809879,02_0419,Motor oil,02_0419,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=02_0419,3,3,0,clean,,2026-05-02T07:26:21.741Z
37,53905,361,G30,G30 520dX B47,g30-520dx-b47-58524,809880,02_0130,"Service, engine oil  /  inspection",02_0575,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=02_0575,0,0,0,parser_drift,,2026-05-02T07:26:22.673Z
37,53906,361,G30,G30 520dX B47,g30-520dx-b47-58524,1220814,02_0315,BRAKE SERVICE,02_0315,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=02_0315,14,0,14,backfilled,34116860907|34106880072|34106884492|34356890788|34216882245|34216882246|34216892641|34356890791|34211161806|34106864424|34108838589|83192158851|83192180000|83192362037|34116860911|34116860912|34108858705|34108858706|34116889570|34116872574|34116872572|34216860925|34208853554|34216890353|34108877031|34108877042|34208877023|34208877019|34206881294,2026-05-02T07:26:24.089Z
37,53909,361,G30,G30 520dX B47,g30-520dx-b47-58524,1220814,02_0315,BRAKE SERVICE,02_0316,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=02_0316,18,14,10,backfilled,34116860907|34106880072|34106884492|34356890788|34216882245|34216882246|34216892641|34356890791|34211161806|34106864424|34108838589|83192158851|83192180000|83192362037|34116860911|34116860912|34108858705|34108858706|34116889570|34116872574|34116872572|34216860925|34208853554|34216890353|34108877031|34108877042|34208877023|34208877019|34206881294,2026-05-02T07:26:26.230Z
37,53910,361,G30,G30 520dX B47,g30-520dx-b47-58524,1220814,02_0315,BRAKE SERVICE,02_0576,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=02_0576,6,24,5,backfilled,34116860907|34106880072|34106884492|34356890788|34216882245|34216882246|34216892641|34356890791|34211161806|34106864424|34108838589|83192158851|83192180000|83192362037|34116860911|34116860912|34108858705|34108858706|34116889570|34116872574|34116872572|34216860925|34208853554|34216890353|34108877031|34108877042|34208877023|34208877019|34206881294,2026-05-02T07:26:26.928Z
37,53911,361,G30,G30 520dX B47,g30-520dx-b47-58524,809886,03_0126,M Performance pedal pads + footrest,03_0126,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_0126,1,2,0,clean,,2026-05-02T07:26:30.152Z
37,53912,361,G30,G30 520dX B47,g30-520dx-b47-58524,809890,03_4251,Drive Analyser,03_4251,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_4251,3,3,0,clean,,2026-05-02T07:26:30.238Z
37,53917,361,G30,G30 520dX B47,g30-520dx-b47-58524,809889,03_0122,"Set, M Performance brake, front / rear",03_0122,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_0122,36,36,0,clean,,2026-05-02T07:26:42.335Z
37,53918,361,G30,G30 520dX B47,g30-520dx-b47-58524,809878,01_1597,License texts BMW,01_1829,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=01_1829,0,0,0,parser_drift,01402629576,2026-05-02T07:26:42.347Z
37,53922,361,G30,G30 520dX B47,g30-520dx-b47-58524,1220820,03_4617,M PERFORMANCE FLOORMATS,03_4617,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_4617,2,0,2,backfilled,51472465744|07149166609,2026-05-02T07:26:50.857Z
37,53923,361,G30,G30 520dX B47,g30-520dx-b47-58524,809881,03_4154,M Performance Parts,03_4259,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_4259,4,12,4,backfilled,32302448757|32302444448|32302459669|61312455282|51712469541|51117933177|51192472187|51192414142|51192472190|51192472192|51712464947|51712464948|51162466669|51162466670|51142432164|51142350435|51142461811|51192447015|51192447016|51192455950|51192455951|83192289285|16112472988|51758071012|51192457441|51192414144|51192469556|51192412405|51192412406|51122469561|51122412407|07149241763|51128098701|83190417324|83192446515,2026-05-02T07:26:54.194Z
37,53927,361,G30,G30 520dX B47,g30-520dx-b47-58524,809883,03_4933,M Performance exterior mirror caps,03_4933,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_4933,2,8,0,clean,,2026-05-02T07:27:01.194Z
37,53930,361,G30,G30 520dX B47,g30-520dx-b47-58524,809881,03_4154,M Performance Parts,03_5469,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_5469,7,21,1,backfilled,32302448757|32302444448|32302459669|61312455282|51712469541|51117933177|51192472187|51192414142|51192472190|51192472192|51712464947|51712464948|51162466669|51162466670|51142432164|51142350435|51142461811|51192447015|51192447016|51192455950|51192455951|83192289285|16112472988|51758071012|51192457441|51192414144|51192469556|51192412405|51192412406|51122469561|51122412407|07149241763|51128098701|83190417324|83192446515,2026-05-02T07:27:09.395Z
37,53932,361,G30,G30 520dX B47,g30-520dx-b47-58524,809900,03_5729,M Performance Parts aerial cover,03_5729,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_5729,1,2,1,backfilled,83192289285,2026-05-02T07:27:10.288Z
37,53934,361,G30,G30 520dX B47,g30-520dx-b47-58524,809895,03_5692,Key fob,03_5692,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_5692,1,1,0,clean,82292344033|82292408818|82292408819,2026-05-02T07:27:13.277Z
37,53936,361,G30,G30 520dX B47,g30-520dx-b47-58524,809901,03_4139,Mud flaps,03_4139,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_4139,2,2,0,clean,,2026-05-02T07:27:17.596Z
37,53937,361,G30,G30 520dX B47,g30-520dx-b47-58524,809903,03_1505,Protective films,03_1505,https://www.realoem.com/bmw/enUS/showparts?id=31DC-EUR-09-2019-G30N-BMW-520dX&diagId=03_1505,2,3,0,clean,,2026-05-02T07:27:17.597Z
